gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,151.558400057242,-0.449702550260545,2.04849246474111,-0.219528535252572,0.82623835402262,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,311.565329169383,-1.20003327237329,1.89582252621819,-0.632988191551416,0.526741354257159,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yvdM_2,yvdM_2,Beta-phosphoglucomutase,Beta-phosphoglucomutase,yvdM_2 / Beta-phosphoglucomutase,1007.26724507892,0.263916399660975,0.487132624020848,0.541775251024207,0.587973342683818,0.99852198726007,Not significant,gene_and_product,yvdM_2,CDS,COG0637,5.4.2.6
lacR_2,lacR_2,Lactose phosphotransferase system repressor,Lactose phosphotransferase system repressor,lacR_2 / Lactose phosphotransferase system repressor,255.677289475407,0.557095518247119,1.49557625263946,0.372495563007188,0.709523914917803,0.99852198726007,Not significant,gene_and_product,lacR_2,CDS,,
lacG_2,lacG_2,6-phospho-beta-galactosidase,6-phospho-beta-galactosidase,lacG_2 / 6-phospho-beta-galactosidase,7107.7543600678,0.0940152370883759,0.180355063356801,0.521278611969896,0.602172698135413,0.99852198726007,Not significant,gene_and_product,lacG_2,CDS,COG2723,3.2.1.85
lacE_2,lacE_2,PTS system lactose-specific EIICB component,PTS system lactose-specific EIICB component,lacE_2 / PTS system lactose-specific EIICB component,9546.44348371316,0.160442277058091,0.251591706322518,0.637708926908816,0.523663173432045,0.99852198726007,Not significant,gene_and_product,lacE_2,CDS,COG1455,
rsmC,rsmC,Ribosomal RNA small subunit methyltransferase C,Ribosomal RNA small subunit methyltransferase C,rsmC / Ribosomal RNA small subunit methyltransferase C,259.36284846691,0.917705192876124,1.6116065249598,0.569435019443729,0.569060957067339,0.99852198726007,Not significant,gene_and_product,rsmC,CDS,COG2813,2.1.1.172
mglA,mglA,Galactose/methyl galactoside import ATP-binding protein MglA,Galactose/methyl galactoside import ATP-binding protein,mglA / Galactose/methyl galactoside import ATP-binding protein,542.796953756046,-0.505605281912755,1.39610221355149,-0.362154917458776,0.717236266739996,0.99852198726007,Not significant,gene_and_product,mglA,CDS,COG1129,7.5.2.11
punA,punA,Purine nucleoside phosphorylase 1,Purine nucleoside phosphorylase 1,punA / Purine nucleoside phosphorylase 1,221.921999764415,0.784163876353679,1.63522113185956,0.479546075497406,0.631550198039384,0.99852198726007,Not significant,gene_and_product,punA,CDS,,2.4.2.1
rpiA,rpiA,Ribose-5-phosphate isomerase A,Ribose-5-phosphate isomerase A,rpiA / Ribose-5-phosphate isomerase A,122.60317318021,-0.927432650835999,1.26514724233592,-0.733063014170288,0.463519997001552,0.99852198726007,Not significant,gene_and_product,rpiA,CDS,COG0120,5.3.1.6
truA,truA,tRNA pseudouridine synthase A,tRNA pseudouridine synthase A,truA / tRNA pseudouridine synthase A,396.763338621978,0.303488902097542,0.968065860274493,0.313500263310069,0.753900620673365,0.99852198726007,Not significant,gene_and_product,truA,CDS,COG0101,5.4.99.12
lrpC,lrpC,HTH-type transcriptional regulator LrpC,HTH-type transcriptional regulator LrpC,lrpC / HTH-type transcriptional regulator LrpC,360.134322444155,0.487490128947111,1.02748108378552,0.474451682507929,0.635177845544046,0.99852198726007,Not significant,gene_and_product,lrpC,CDS,COG1522,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,186.855829028002,0.67924527244151,1.95695806440986,0.347092400595892,0.728521902483017,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1468.15420268046,0.144079588243747,0.403477564831053,0.357094423091595,0.721021119352146,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
oppF_1,oppF_1,Oligopeptide transport ATP-binding protein OppF,Oligopeptide transport ATP-binding protein OppF,oppF_1 / Oligopeptide transport ATP-binding protein OppF,600.168168894417,-0.135378024951363,0.758447580796104,-0.178493581335263,0.858335361609356,0.99852198726007,Not significant,gene_and_product,oppF_1,CDS,COG4608,
gsiC,gsiC,Glutathione transport system permease protein GsiC,Glutathione transport system permease protein GsiC,gsiC / Glutathione transport system permease protein GsiC,705.167255286585,-0.187013747429983,1.27931850783923,-0.146182319949274,0.883777462260183,0.99852198726007,Not significant,gene_and_product,gsiC,CDS,COG0601,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,252.392729076635,-0.562796257060338,1.50487009393029,-0.373983282231675,0.708416754051996,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yidA_2,yidA_2,Sugar phosphatase YidA,Sugar phosphatase YidA,yidA_2 / Sugar phosphatase YidA,363.139532264177,-0.229809737033879,0.844325497914749,-0.272181448507057,0.785482505496202,0.99852198726007,Not significant,gene_and_product,yidA_2,CDS,COG0561,3.1.3.23
yclP,yclP,Petrobactin import ATP-binding protein YclP,Petrobactin import ATP-binding protein YclP,yclP / Petrobactin import ATP-binding protein YclP,111.168151101909,-0.577598923535365,3.02764141074929,-0.190775209205643,0.848701712134226,0.99852198726007,Not significant,gene_and_product,yclP,CDS,COG4604,7.2.2.-
yclQ,yclQ,Petrobactin-binding protein YclQ,Petrobactin-binding protein YclQ,yclQ / Petrobactin-binding protein YclQ,127.60197144045,1.57488255503885,2.53110915309726,0.622210446006132,0.533803498141876,0.99852198726007,Not significant,gene_and_product,yclQ,CDS,COG4607,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,221.262365351967,-1.4969814613976,1.91640181522477,-0.781141746738546,0.434719130861176,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2491.50319506924,-0.154448610499043,0.345918466905017,-0.446488480019343,0.655244432193934,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5941.24914177432,0.0949338934267237,0.208272894989796,0.45581492220279,0.648523072675466,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
cidA,cidA,Holin-like protein CidA,Holin-like protein CidA,cidA / Holin-like protein CidA,349.944269448807,0.0707472699296283,0.90564455204076,0.0781181422338465,0.937734075877779,0.99852198726007,Not significant,gene_and_product,cidA,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,145.480076635593,0.237395556200449,1.97454842281694,0.120227771300627,0.90430271901621,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
queT_2,queT_2,Queuosine precursor transporter QueT,Queuosine precursor transporter QueT,queT_2 / Queuosine precursor transporter QueT,527.409060294941,0.0940467086852866,0.723579567173105,0.129974246028961,0.896586802515928,0.99852198726007,Not significant,gene_and_product,queT_2,CDS,COG4708,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,143.88374254787,1.11163049947699,2.14433194202562,0.518404113510011,0.604176345266044,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
Putative bifunctional phosphatase/peptidyl-prolyl cis-t,,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase,Putative bifunctional phosphatase/peptidyl-prolyl cis-t,Putative bifunctional phosphatase/peptidyl-prolyl cis-t,95.97542875199,1.52534411048989,3.02804127450506,0.50373953728197,0.614444420881822,0.99852198726007,Not significant,product_only,Putative bifunctional phosphatase/peptidyl-prolyl cis-t,CDS,,
mutS_2,mutS_2,DNA mismatch repair protein MutS,DNA mismatch repair protein MutS,mutS_2 / DNA mismatch repair protein MutS,3155.90188739229,-0.382035540310565,0.646422243252548,-0.590999991566362,0.554520426607337,0.99852198726007,Not significant,gene_and_product,mutS_2,CDS,COG0249,
mutL,mutL,DNA mismatch repair protein MutL,DNA mismatch repair protein MutL,mutL / DNA mismatch repair protein MutL,191.336755321207,-0.713970495970684,1.98993292568477,-0.358791237008652,0.719751268652603,0.99852198726007,Not significant,gene_and_product,mutL,CDS,COG0323,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5866.97188973853,0.149533324675369,0.30169702199736,0.495640704987394,0.620147928620598,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
ruvB,ruvB,Holliday junction ATP-dependent DNA helicase RuvB,Holliday junction ATP-dependent DNA helicase RuvB,ruvB / Holliday junction ATP-dependent DNA helicase RuvB,293.875292415804,-0.376307743918819,1.5113579409013,-0.248986513211032,0.803371213856596,0.99852198726007,Not significant,gene_and_product,ruvB,CDS,COG2255,3.6.4.12
Potassium channel,,Potassium channel,Potassium channel,Potassium channel,1664.24671784879,0.176625375658129,0.526396057061712,0.335537041527312,0.737220007436338,0.99852198726007,Not significant,product_only,Potassium channel,CDS,,
mltF_2,mltF_2,Membrane-bound lytic murein transglycosylase F,Membrane-bound lytic murein transglycosylase F,mltF_2 / Membrane-bound lytic murein transglycosylase F,118.913027180417,0.240745581824039,1.22047003366991,0.197256446436564,0.843626860372007,0.99852198726007,Not significant,gene_and_product,mltF_2,CDS,,4.2.2.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,512.789740541451,-1.03798550536306,1.38733056188896,-0.748189028539647,0.45434614779469,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
cobB,cobB,NAD-dependent protein deacetylase,NAD-dependent protein deacetylase,cobB / NAD-dependent protein deacetylase,814.88948610273,-0.420989190972963,0.608757520581217,-0.691554809164442,0.489216949591599,0.99852198726007,Not significant,gene_and_product,cobB,CDS,COG0846,2.3.1.286
nadR,nadR,Transcription repressor NadR,Transcription repressor NadR,nadR / Transcription repressor NadR,183.337067994497,1.05978658319513,1.99179616175687,0.532075823592483,0.594673481180208,0.99852198726007,Not significant,gene_and_product,nadR,CDS,COG1827,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1005.94931061466,-0.082720739301256,0.544568564092038,-0.151901422071942,0.87926468665993,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1566.54943568445,-0.347664923353823,0.539762676462021,-0.644107009459528,0.519506045335276,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yfnB_2,yfnB_2,Putative HAD-hydrolase YfnB,Putative HAD-hydrolase YfnB,yfnB_2 / Putative HAD-hydrolase YfnB,1199.926411867,-0.13109973585228,0.578952896426752,-0.226442836129531,0.820857014613324,0.99852198726007,Not significant,gene_and_product,yfnB_2,CDS,COG1011,3.-.-.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5907.93872801637,0.191506162597214,0.316359410576677,0.60534365722874,0.544950679266892,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1920.35601830145,-1.31102347005518,1.64330983999754,-0.797794450045492,0.424989782526977,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
ndoA,ndoA,Endoribonuclease EndoA,Endoribonuclease EndoA,ndoA / Endoribonuclease EndoA,4.58083068433395,-2.21933357602805,3.77531327216554,-0.587854150380222,0.556630193711939,0.99852198726007,Not significant,gene_and_product,ndoA,CDS,COG2337,3.1.27.-
rpsN2_2,rpsN2_2,Alternate 30S ribosomal protein S14,Alternate 30S ribosomal protein S14,rpsN2_2 / Alternate 30S ribosomal protein S14,799.510755217737,-0.577705590465066,0.734254450113866,-0.786792086007073,0.431403587027493,0.99852198726007,Not significant,gene_and_product,rpsN2_2,CDS,COG0199,
Zinc-type alcohol dehydrogenase-like protein,,Zinc-type alcohol dehydrogenase-like protein,Zinc-type alcohol dehydrogenase-like protein,Zinc-type alcohol dehydrogenase-like protein,4742.5629498784,0.142415203279383,0.284875469541765,0.499920907575737,0.617130769953508,0.99852198726007,Not significant,product_only,Zinc-type alcohol dehydrogenase-like protein,CDS,,
kimA,kimA,Potassium transporter KimA,Potassium transporter KimA,kimA / Potassium transporter KimA,5610.63231709598,-0.0275507192522228,0.343594965784956,-0.0801837104606062,0.936091145611834,0.99852198726007,Not significant,gene_and_product,kimA,CDS,COG0531,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,296.148124873561,0.949734038468154,1.41980276362829,0.668919699832897,0.50354670291238,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
opuCC,opuCC,Glycine betaine/carnitine/choline-binding protein OpuCC,Glycine betaine/carnitine/choline-binding protein OpuCC,opuCC / Glycine betaine/carnitine/choline-binding protein OpuCC,771.388962632601,-0.404107843276887,0.595280675022817,-0.678852615636142,0.497231251743736,0.99852198726007,Not significant,gene_and_product,opuCC,CDS,COG1732,
opuCB,opuCB,Carnitine transport permease protein OpuCB,Carnitine transport permease protein OpuCB,opuCB / Carnitine transport permease protein OpuCB,7132.33416056717,-0.121684260648892,0.330260683012156,-0.36844912794059,0.712538371097685,0.99852198726007,Not significant,gene_and_product,opuCB,CDS,COG1174,
opuCA_2,opuCA_2,Carnitine transport ATP-binding protein OpuCA,Carnitine transport ATP-binding protein OpuCA,opuCA_2 / Carnitine transport ATP-binding protein OpuCA,434.459320711968,-0.129535848986002,1.51587549944042,-0.0854528284373088,0.931901395691399,0.99852198726007,Not significant,gene_and_product,opuCA_2,CDS,COG1125,7.6.2.9
queA,queA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,queA / S-adenosylmethionine:tRNA ribosyltransferase-isomerase,145.117587821902,-1.090070355203,2.03953171533598,-0.53447090182828,0.59301577615106,0.99852198726007,Not significant,gene_and_product,queA,CDS,COG0809,2.4.99.17
Calcium-transporting ATPase 1,,Calcium-transporting ATPase 1,Calcium-transporting ATPase 1,Calcium-transporting ATPase 1,1753.7167432045,-0.276382865282942,0.464941886059006,-0.594446044914666,0.552213819506199,0.99852198726007,Not significant,product_only,Calcium-transporting ATPase 1,CDS,,7.2.2.10
tgt,tgt,Queuine tRNA-ribosyltransferase,Queuine tRNA-ribosyltransferase,tgt / Queuine tRNA-ribosyltransferase,760.373297054799,-0.353657545676553,0.963315968901451,-0.367125177089982,0.713525647954375,0.99852198726007,Not significant,gene_and_product,tgt,CDS,,2.4.2.29
rhaA,rhaA,L-rhamnose isomerase,L-rhamnose isomerase,rhaA / L-rhamnose isomerase,2830.71966865222,-0.205231060726531,0.385197829929057,-0.532793917256308,0.59417624496371,0.99852198726007,Not significant,gene_and_product,rhaA,CDS,COG4806,5.3.1.14
rhaD,rhaD,Rhamnulose-1-phosphate aldolase,Rhamnulose-1-phosphate aldolase,rhaD / Rhamnulose-1-phosphate aldolase,58.7106580682677,0.737984228982244,3.73228834156208,0.197729693272673,0.843256556484295,0.99852198726007,Not significant,gene_and_product,rhaD,CDS,COG0235,4.1.2.19
