feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_00708,403.253143202021,-0.0492896949640791,0.676410180137991,-0.0728695345094064,0.941909937411269,0.993248461781592,CDS,mapZ,Mid-cell-anchored protein Z,Mid-cell-anchored protein Z,mapZ,mapZ / Mid-cell-anchored protein Z,,,annotated,mapZ / Mid-cell-anchored protein Z,Not significant
E745S_01475,25.499152655358,-0.139062608502604,1.91596480500892,-0.0725809827712135,0.942139560350112,0.993248461781592,CDS,hin,DNA-invertase hin,DNA-invertase hin,hin,hin / DNA-invertase hin,COG1961,,annotated,hin / DNA-invertase hin,Not significant
E745S_01594,1004.88803846441,-0.0349904709228313,0.480946984602512,-0.0727532805965086,0.942002449062838,0.993248461781592,CDS,NA,hypothetical protein,hypothetical protein,E745S_01594,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02337,6.7402253657025,-0.302240079003079,4.0804558717778,-0.0740701746325704,0.94095454724571,0.993248461781592,CDS,IMPDH,Inosine-5'-monophosphate dehydrogenase,Inosine-5'-monophosphate dehydrogenase,IMPDH,IMPDH / Inosine-5'-monophosphate dehydrogenase,,1.1.1.205,annotated,IMPDH / Inosine-5'-monophosphate dehydrogenase,Not significant
E745S_01674,188.42706820762,0.138191310805992,1.95748597491839,0.0705963223117108,0.94371903748163,0.993408793938164,CDS,ytpP,Thioredoxin-like protein YtpP,Thioredoxin-like protein YtpP,ytpP,ytpP / Thioredoxin-like protein YtpP,,,annotated,ytpP / Thioredoxin-like protein YtpP,Not significant
E745S_02901,1012.91521403968,0.02998030029375,0.424818316331927,0.0705720519600319,0.943738354241256,0.993408793938164,CDS,NA,hypothetical protein,hypothetical protein,E745S_02901,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03149,636.827294903262,0.0413021454496993,0.580343111913872,0.0711684942955417,0.94326365572483,0.993408793938164,CDS,NA,hypothetical protein,hypothetical protein,E745S_03149,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00031,4190.30033102832,0.0222676095008479,0.359014995813854,0.0620241765956579,0.950543578925028,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_00031,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00222,314.603330498499,-0.117196072063719,1.87065556693027,-0.0626497331392953,0.950045425851445,0.993957172809001,CDS,lacE_1,Lactose-binding protein,Lactose-binding protein,lacE_1,lacE_1 / Lactose-binding protein,,,annotated,lacE_1 / Lactose-binding protein,Not significant
E745S_00336,8334.05666952295,-0.0182110190100012,0.280409020798799,-0.0649444834482271,0.948218202659405,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_00336,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00408,46.1319680977229,0.105463916896899,1.7519635904958,0.0601975506049486,0.951998296513058,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_00408,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00458,255.346471079707,-0.0782741087019614,1.35996746143443,-0.0575558687407134,0.954102403006237,0.993957172809001,CDS,fieF,Ferrous-iron efflux pump FieF,Ferrous-iron efflux pump FieF,fieF,fieF / Ferrous-iron efflux pump FieF,,,annotated,fieF / Ferrous-iron efflux pump FieF,Not significant
E745S_00499,772.086904344826,0.0343110222835589,0.594895312377451,0.057675731460108,0.954006924998126,0.993957172809001,CDS,gap_1,Glyceraldehyde-3-phosphate dehydrogenase,Glyceraldehyde-3-phosphate dehydrogenase,gap_1,gap_1 / Glyceraldehyde-3-phosphate dehydrogenase,,1.2.1.12,annotated,gap_1 / Glyceraldehyde-3-phosphate dehydrogenase,Not significant
E745S_00635,507.152793421336,0.0917560155915298,1.35986723526528,0.0674742454351659,0.946204164454249,0.993957172809001,CDS,thiY,Formylaminopyrimidine-binding protein,Formylaminopyrimidine-binding protein,thiY,thiY / Formylaminopyrimidine-binding protein,COG0715,,annotated,thiY / Formylaminopyrimidine-binding protein,Not significant
E745S_00718,38.0959401890963,0.214736996352719,3.33840357505099,0.064323258565118,0.948712834143974,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_00718,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00782,1400.52367631577,0.0341120440116624,0.566549082767732,0.0602102184068795,0.951988207370144,0.993957172809001,CDS,gamP,Putative PTS system glucosamine-specific EIICBA component,Putative PTS system glucosamine-specific EIICBA compone,gamP,gamP / Putative PTS system glucosamine-specific EIICBA compone,COG2190,,annotated,gamP / Putative PTS system glucosamine-specific EIICBA compone,Not significant
E745S_00908,3.15585846805687,-0.21419032958961,3.78516764353618,-0.0565867485302471,0.954874390771366,0.993957172809001,CDS,rfbA,Glucose-1-phosphate thymidylyltransferase 1,Glucose-1-phosphate thymidylyltransferase 1,rfbA,rfbA / Glucose-1-phosphate thymidylyltransferase 1,COG1209,2.7.7.24,annotated,rfbA / Glucose-1-phosphate thymidylyltransferase 1,Not significant
E745S_00954,81.4027253412191,-0.117994966751442,2.07890953628484,-0.0567581054836603,0.954737887088929,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_00954,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01003,360.148978308489,-0.120596942522413,1.83359958503658,-0.0657705987209895,0.947560464357898,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_01003,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01049,860.321195845762,-0.0267280911689073,0.459600718655235,-0.0581550247508581,0.953625145103542,0.993957172809001,CDS,rlmA,23S rRNA (guanine(745)-N(1))-methyltransferase,23S rRNA (guanine(745)-N(1))-methyltransferase,rlmA,rlmA / 23S rRNA (guanine(745)-N(1))-methyltransferase,COG0500,2.1.1.187,annotated,rlmA / 23S rRNA (guanine(745)-N(1))-methyltransferase,Not significant
E745S_01125,1171.25560257851,-0.0287786566013527,0.447000705387051,-0.0643816805086107,0.948666316597216,0.993957172809001,CDS,uxaC,Uronate isomerase,Uronate isomerase,uxaC,uxaC / Uronate isomerase,COG1904,5.3.1.12,annotated,uxaC / Uronate isomerase,Not significant
E745S_01169,167.217791337705,-0.150272915046091,2.47235135264972,-0.0607813751411331,0.95153332337719,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_01169,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01701,161.957622419364,0.119725266764521,1.75949851179915,0.0680451082860523,0.94574972625158,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_01701,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01944,772.649523296117,-0.0380966666414963,0.584309769263324,-0.0651994346928808,0.948015211222753,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_01944,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02603,334.017524806011,0.0802001369310725,1.1728081343302,0.0683829985344327,0.945480755350884,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_02603,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02641,19.906548443537,-0.129901751705159,2.20498200309369,-0.0589128398884437,0.953021531063592,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_02641,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02824,184.52847447553,-0.096226145870998,1.5075516645717,-0.0638294183425786,0.949106053564249,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_02824,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02870,120.717149081462,-0.118516173523335,2.04840258902102,-0.0578578518493168,0.953861856201058,0.993957172809001,CDS,NA,IS3 family transposase ISEfa10,IS3 family transposase ISEfa10,E745S_02870,IS3 family transposase ISEfa10,,,annotated,IS3 family transposase ISEfa10,Not significant
E745S_02924,84.1047942701605,0.136849887642985,2.13048180842165,0.0642342436823572,0.948783711169883,0.993957172809001,CDS,NA,hypothetical protein,hypothetical protein,E745S_02924,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00021,357.958466567921,0.0434309140762648,0.793149519506352,0.0547575368932907,0.956331630266445,0.994158714503642,CDS,NA,hypothetical protein,hypothetical protein,E745S_00021,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02139,7904.78260997496,0.0137049446948426,0.247394040023098,0.0553972306429171,0.955822002078356,0.994158714503642,CDS,iolU_2,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,iolU_2,iolU_2 / scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,COG0673,1.1.1.371,annotated,iolU_2 / scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,Not significant
E745S_02438,269.03980570143,0.0527294336991246,0.96704490679542,0.0545263548037895,0.956515811721466,0.994158714503642,CDS,NA,hypothetical protein,hypothetical protein,E745S_02438,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01220,2.23266529608702,-0.154571396211325,2.87180002580375,-0.0538238717259095,0.957075490196936,0.994238784571704,CDS,thiN,Thiamine pyrophosphokinase,Thiamine pyrophosphokinase,thiN,thiN / Thiamine pyrophosphokinase,COG1564,2.7.6.2,annotated,thiN / Thiamine pyrophosphokinase,Not significant
E745S_01516,2309.14482055074,-0.0143727677633916,0.272498286119055,-0.0527444336186106,0.957935535367854,0.994630646601703,CDS,NA,IS256 family transposase IS256,IS256 family transposase IS256,E745S_01516,IS256 family transposase IS256,,,annotated,IS256 family transposase IS256,Not significant
E745S_00167,4.54544834971528,-0.143699306471575,2.92223665125257,-0.0491744248057323,0.960780292650732,0.995461387753372,CDS,NA,Aspartate racemase,Aspartate racemase,E745S_00167,Aspartate racemase,,5.1.1.13,annotated,Aspartate racemase,Not significant
E745S_00317,2571.19843758585,0.0179130904357118,0.402589424283817,0.0444946870315288,0.96451008691929,0.995461387753372,CDS,NA,hypothetical protein,hypothetical protein,E745S_00317,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00441,106.540177297676,-0.120248930310085,2.51736087306886,-0.0477678554539113,0.961901254930981,0.995461387753372,CDS,pyrDB,Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit,Dihydroorotate dehydrogenase B (NAD(+)), catalytic subu,pyrDB,pyrDB / Dihydroorotate dehydrogenase B (NAD(+)), catalytic subu,COG0167,1.3.1.14,annotated,pyrDB / Dihydroorotate dehydrogenase B (NAD(+)), catalytic subu,Not significant
E745S_00471,258.812965925636,0.0621665972854325,1.24119791433944,0.050085966603092,0.960053882730935,0.995461387753372,CDS,rlmL,Ribosomal RNA large subunit methyltransferase L,Ribosomal RNA large subunit methyltransferase L,rlmL,rlmL / Ribosomal RNA large subunit methyltransferase L,COG0116,2.1.1.173,annotated,rlmL / Ribosomal RNA large subunit methyltransferase L,Not significant
E745S_00741,25.0259858245372,0.172937593539961,3.66291061758908,0.0472131623167448,0.962343337209469,0.995461387753372,CDS,NA,hypothetical protein,hypothetical protein,E745S_00741,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01065,374.466133397274,0.0796356808902496,1.7906296059158,0.0444735642855187,0.964526923765278,0.995461387753372,CDS,NA,hypothetical protein,hypothetical protein,E745S_01065,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01291,190.270095378989,-0.0386028585487442,0.868179490267677,-0.0444641447782211,0.964534432017345,0.995461387753372,CDS,ygaZ_2,Inner membrane protein YgaZ,Inner membrane protein YgaZ,ygaZ_2,ygaZ_2 / Inner membrane protein YgaZ,COG1296,,annotated,ygaZ_2 / Inner membrane protein YgaZ,Not significant
E745S_01374,851.330428448667,0.0285751480643249,0.577158018952739,0.0495100945078696,0.960512792812793,0.995461387753372,CDS,ycjO,Inner membrane ABC transporter permease protein YcjO,Inner membrane ABC transporter permease protein YcjO,ycjO,ycjO / Inner membrane ABC transporter permease protein YcjO,COG1175,,annotated,ycjO / Inner membrane ABC transporter permease protein YcjO,Not significant
E745S_01583,862.285103782741,0.0416916058262804,0.855921964865751,0.048709587483036,0.961150735240414,0.995461387753372,CDS,cycA,D-serine/D-alanine/glycine transporter,D-serine/D-alanine/glycine transporter,cycA,cycA / D-serine/D-alanine/glycine transporter,COG1113,,annotated,cycA / D-serine/D-alanine/glycine transporter,Not significant
E745S_01707,53.9628139342132,-0.148113373638298,3.16493233363045,-0.0467982749787257,0.962674003896475,0.995461387753372,CDS,sorB_2,PTS system sorbose-specific EIIB component,PTS system sorbose-specific EIIB component,sorB_2,sorB_2 / PTS system sorbose-specific EIIB component,COG3444,2.7.1.206,annotated,sorB_2 / PTS system sorbose-specific EIIB component,Not significant
E745S_02090,2066.17351107323,-0.0181591695643588,0.404912532634587,-0.0448471412979122,0.964229149547027,0.995461387753372,CDS,NA,hypothetical protein,hypothetical protein,E745S_02090,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02230,302.06754609153,-0.0661224993786584,1.44911022966553,-0.0456297236918409,0.963605377759332,0.995461387753372,CDS,NA,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,E745S_02230,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,COG3940,3.2.1.55,annotated,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,Not significant
E745S_00811,2.76554589845248,0.161468204463409,3.8190107502902,0.0422801125791907,0.966275398970588,0.996758799138413,CDS,sbnD_1,Staphyloferrin B transporter,Staphyloferrin B transporter,sbnD_1,sbnD_1 / Staphyloferrin B transporter,,,annotated,sbnD_1 / Staphyloferrin B transporter,Not significant
E745S_02400,1827.98001224075,0.00977618570200138,0.237492391746693,0.0411642058513965,0.967164989064931,0.997177115852732,CDS,lacG_3,Lactose transport system permease protein LacG,Lactose transport system permease protein LacG,lacG_3,lacG_3 / Lactose transport system permease protein LacG,,,annotated,lacG_3 / Lactose transport system permease protein LacG,Not significant
E745S_01568,172.17292179886,0.0303697760720926,0.758430188775109,0.0400429420157191,0.968058890951656,0.997566626026154,CDS,NA,hypothetical protein,hypothetical protein,E745S_01568,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01841,6317.88380109363,-0.0121056657416317,0.306662768211979,-0.0394754988100273,0.968511287404033,0.997566626026154,CDS,umuC_1,Protein UmuC,Protein UmuC,umuC_1,umuC_1 / Protein UmuC,COG0389,,annotated,umuC_1 / Protein UmuC,Not significant
E745S_02038,419.735047995146,0.0289388413250763,0.779928957626877,0.0371044580946574,0.970401717432351,0.998016743839563,CDS,NA,hypothetical protein,hypothetical protein,E745S_02038,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03018,196.153219089877,-0.0377233684059437,1.00430042558314,-0.0375618365232097,0.970037036477088,0.998016743839563,CDS,walR_2,Transcriptional regulatory protein WalR,Transcriptional regulatory protein WalR,walR_2,walR_2 / Transcriptional regulatory protein WalR,COG0745,,annotated,walR_2 / Transcriptional regulatory protein WalR,Not significant
