feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_01017,1148.86139405555,0.951692606742313,0.517369864810905,1.83948210259627,0.065844307949515,0.476770463400868,CDS,nrdE2,Ribonucleoside-diphosphate reductase subunit alpha 2,Ribonucleoside-diphosphate reductase subunit alpha 2,nrdE2,nrdE2 / Ribonucleoside-diphosphate reductase subunit alpha 2,COG0209,1.17.4.1,annotated,nrdE2 / Ribonucleoside-diphosphate reductase subunit alpha 2,Not significant
E745S_00068,11676.9055923729,0.47449563637727,0.258987308528243,1.83211926126305,0.0669336543002608,0.481146268593179,CDS,NA,hypothetical protein,hypothetical protein,E745S_00068,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01693,1579.35600708891,-1.03331795224259,0.563807439339541,-1.83274976551044,0.0668397927848747,0.481146268593179,CDS,NA,hypothetical protein,hypothetical protein,E745S_01693,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01609,1025.09181118699,1.1231881376214,0.614470734423536,1.82789525147218,0.0675652738645923,0.48393322508069,CDS,NA,hypothetical protein,hypothetical protein,E745S_01609,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01626,11121.4241945236,-0.478942579271061,0.262254548589026,-1.82625080040691,0.0678124924479972,0.483956780636066,CDS,opuCD,Glycine betaine/carnitine/choline transport system permease protein OpuCD,Glycine betaine/carnitine/choline transport system perm,opuCD,opuCD / Glycine betaine/carnitine/choline transport system perm,COG1174,,annotated,opuCD / Glycine betaine/carnitine/choline transport system perm,Not significant
E745S_02939,4051.90506848717,-0.511020275417475,0.280415475710843,-1.82236830589345,0.0683991202664302,0.486393744116837,CDS,NA,hypothetical protein,hypothetical protein,E745S_02939,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02499,8.89357363946224,7.11483964514792,3.91037793261517,1.81947621630262,0.068838808130611,0.487772126182615,CDS,NA,hypothetical protein,hypothetical protein,E745S_02499,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03009,429.682407221673,-0.946834810772041,0.521227500823536,-1.81654807023046,0.0692863410761029,0.48919608788252,CDS,NA,hypothetical protein,hypothetical protein,E745S_03009,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00125,23874.9822348748,0.393158754418866,0.217026071838031,1.8115738403646,0.0700520700377034,0.492848606222708,CDS,phnW,2-aminoethylphosphonate--pyruvate transaminase,2-aminoethylphosphonate--pyruvate transaminase,phnW,phnW / 2-aminoethylphosphonate--pyruvate transaminase,COG0075,2.6.1.37,annotated,phnW / 2-aminoethylphosphonate--pyruvate transaminase,Not significant
E745S_00177,10661.1220084885,-0.337546941868413,0.18700298770126,-1.80503502119255,0.0710692019628345,0.493786269084828,CDS,NA,hypothetical protein,hypothetical protein,E745S_00177,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00678,30.6722502330299,-6.19143550375978,3.43144759891289,-1.80432174039938,0.0711808835475104,0.493786269084828,CDS,ettA,Energy-dependent translational throttle protein EttA,Energy-dependent translational throttle protein EttA,ettA,ettA / Energy-dependent translational throttle protein EttA,COG0488,,annotated,ettA / Energy-dependent translational throttle protein EttA,Not significant
E745S_01655,12.2787495438138,6.58211173318096,3.64377484816685,1.80639913481272,0.0708560166344079,0.493786269084828,CDS,NA,Deoxyguanosine kinase,Deoxyguanosine kinase,E745S_01655,Deoxyguanosine kinase,COG1428,2.7.1.113,annotated,Deoxyguanosine kinase,Not significant
E745S_01661,7524.46288439585,-0.525364051454785,0.290623715705092,-1.80771225149393,0.0706512967949786,0.493786269084828,CDS,NA,hypothetical protein,hypothetical protein,E745S_01661,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01452,1733.46310572812,-0.718521638368522,0.398964261584584,-1.80096742378562,0.0717080146527058,0.495709759829158,CDS,NA,hypothetical protein,hypothetical protein,E745S_01452,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00075,199.112971681892,2.61779226579835,1.46076592560707,1.79206827042494,0.0731220307536644,0.500255548328518,CDS,NA,hypothetical protein,hypothetical protein,E745S_00075,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01006,612.156578781588,0.876163744182377,0.488735644973667,1.79271504583952,0.0730184994648938,0.500255548328518,CDS,NA,IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_01006,IS30 family transposase IS1252,COG2826,,annotated,IS30 family transposase IS1252,Not significant
E745S_01370,2056.51517412025,-0.661740403001555,0.369076092990229,-1.79296469093996,0.0729785701178953,0.500255548328518,CDS,rifL,Putative UDP-kanosamine synthase oxidoreductase subunit,Putative UDP-kanosamine synthase oxidoreductase subunit,rifL,rifL / Putative UDP-kanosamine synthase oxidoreductase subunit,,1.1.1.-,annotated,rifL / Putative UDP-kanosamine synthase oxidoreductase subunit,Not significant
E745S_01083,192.543162554423,-3.49670341682707,1.95812522766917,-1.78574044571671,0.0741412933754496,0.505485656552894,CDS,NA,hypothetical protein,hypothetical protein,E745S_01083,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01148,333.376949054016,1.68038236382521,0.943903383668777,1.78024826788297,0.0750353392563345,0.509829154399204,CDS,NA,hypothetical protein,hypothetical protein,E745S_01148,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01356,8405.55233665912,0.775750434122611,0.436796455874012,1.77599983628614,0.0757329441297483,0.512812836701095,CDS,mntD,Manganese transport system membrane protein MntD,Manganese transport system membrane protein MntD,mntD,mntD / Manganese transport system membrane protein MntD,COG1108,,annotated,mntD / Manganese transport system membrane protein MntD,Not significant
E745S_00291,16121.9021452592,-0.477257239735433,0.269322472389284,-1.77206616106507,0.0763835753047245,0.515459229267257,CDS,murR_1,HTH-type transcriptional regulator MurR,HTH-type transcriptional regulator MurR,murR_1,murR_1 / HTH-type transcriptional regulator MurR,COG1737,,annotated,murR_1 / HTH-type transcriptional regulator MurR,Not significant
E745S_00070,1979.98928439999,0.728967793625954,0.412132563755957,1.76877019127663,0.0769322331853862,0.515588165522543,CDS,NA,hypothetical protein,hypothetical protein,E745S_00070,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00952,6930.74962239885,0.517377423945886,0.292692521664316,1.7676482508127,0.0771197262500799,0.515588165522543,CDS,NA,hypothetical protein,hypothetical protein,E745S_00952,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01520,12371.7074786028,-0.327776370873086,0.185470003195681,-1.76727430433732,0.0771823009880017,0.515588165522543,CDS,NA,hypothetical protein,hypothetical protein,E745S_01520,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00378,729.719755252791,-0.801141672843604,0.454735567577778,-1.76177482027855,0.0781073506314157,0.520016723666875,CDS,NA,hypothetical protein,hypothetical protein,E745S_00378,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01914,558.566728746726,0.920416297866961,0.523592306543419,1.75788736076594,0.0787666768125842,0.522652464201228,CDS,NA,hypothetical protein,hypothetical protein,E745S_01914,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02812,758.407686221128,1.06561007766659,0.607954237478724,1.75278008108938,0.0796397635110805,0.526684302686612,CDS,NA,hypothetical protein,hypothetical protein,E745S_02812,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00580,2987.42432617421,0.43100092099824,0.247416320095257,1.74200683621962,0.0815072480542791,0.5322108577286,CDS,xylG,Xylose import ATP-binding protein XylG,Xylose import ATP-binding protein XylG,xylG,xylG / Xylose import ATP-binding protein XylG,COG1129,7.5.2.10,annotated,xylG / Xylose import ATP-binding protein XylG,Not significant
E745S_01164,9345.39739827612,-0.378277138721042,0.216900554580989,-1.74401185581015,0.0811570225275248,0.5322108577286,CDS,NA,hypothetical protein,hypothetical protein,E745S_01164,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01168,23.1682319910905,5.30125304929491,3.03865212693871,1.74460676241859,0.0810533429013362,0.5322108577286,CDS,NA,hypothetical protein,hypothetical protein,E745S_01168,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01215,25.8050934158953,-6.2080133903641,3.56419509538125,-1.74177148675417,0.0815484378777693,0.5322108577286,CDS,NA,hypothetical protein,hypothetical protein,E745S_01215,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00271,8318.9687797372,0.383446684485833,0.220958761273677,1.73537669325952,0.0826741055018898,0.53428477301547,CDS,NA,hypothetical protein,hypothetical protein,E745S_00271,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01760,2985.67149650254,-0.710647349602433,0.408970374774619,-1.7376499459015,0.0822725134433625,0.53428477301547,CDS,NA,hypothetical protein,hypothetical protein,E745S_01760,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02329,146.528624720176,2.16829505509288,1.24912220742611,1.73585502059145,0.0825894726291255,0.53428477301547,CDS,NA,hypothetical protein,hypothetical protein,E745S_02329,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02764,16461.8872563199,0.308264668336315,0.178033242678773,1.73150061021199,0.0833625161427322,0.536984519568768,CDS,bglH_3,Aryl-phospho-beta-D-glucosidase BglH,Aryl-phospho-beta-D-glucosidase BglH,bglH_3,bglH_3 / Aryl-phospho-beta-D-glucosidase BglH,COG2723,3.2.1.86,annotated,bglH_3 / Aryl-phospho-beta-D-glucosidase BglH,Not significant
E745S_02995,183.845652225519,-2.90207671730037,1.67766908720145,-1.7298266621467,0.0836612493213437,0.537164785286556,CDS,NA,hypothetical protein,hypothetical protein,E745S_02995,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01735,8013.20313943678,-0.52051542017027,0.302039066249194,-1.72333806561574,0.0848274078631332,0.541149765917866,CDS,NA,hypothetical protein,hypothetical protein,E745S_01735,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02829,434.372684811856,1.30863805598025,0.759050860842943,1.72404528271924,0.0846996687646743,0.541149765917866,CDS,NA,ISL3 family transposase IS1476,ISL3 family transposase IS1476,E745S_02829,ISL3 family transposase IS1476,,,annotated,ISL3 family transposase IS1476,Not significant
E745S_01078,1403.81385066546,-0.529553208341079,0.307911466947849,-1.71982295297488,0.085464629021628,0.541731067025272,CDS,rsmE,Ribosomal RNA small subunit methyltransferase E,Ribosomal RNA small subunit methyltransferase E,rsmE,rsmE / Ribosomal RNA small subunit methyltransferase E,COG1385,2.1.1.193,annotated,rsmE / Ribosomal RNA small subunit methyltransferase E,Not significant
E745S_02301,666.049173131913,1.28215894777416,0.745486384093246,1.71989586279792,0.0854513727094072,0.541731067025272,CDS,NA,IS200/IS605 family transposase ISEfa4,IS200/IS605 family transposase ISEfa4,E745S_02301,IS200/IS605 family transposase ISEfa4,,,annotated,IS200/IS605 family transposase ISEfa4,Not significant
E745S_01435,150.917719043997,-3.71975216414291,2.16724737421115,-1.71634867731555,0.0860982440047448,0.544009286959917,CDS,gdpP,Cyclic-di-AMP phosphodiesterase GdpP,Cyclic-di-AMP phosphodiesterase GdpP,gdpP,gdpP / Cyclic-di-AMP phosphodiesterase GdpP,COG3887,3.1.4.59,annotated,gdpP / Cyclic-di-AMP phosphodiesterase GdpP,Not significant
E745S_00596,1371.03382917077,-0.660886444416947,0.385615982526541,-1.71384609135452,0.0865569958839866,0.545171682012157,CDS,purB,Adenylosuccinate lyase,Adenylosuccinate lyase,purB,purB / Adenylosuccinate lyase,COG0015,4.3.2.2,annotated,purB / Adenylosuccinate lyase,Not significant
E745S_03128,10068.5773746125,-0.593050125193097,0.346753036330172,-1.71029540640678,0.0872112608028275,0.547554245040537,CDS,NA,hypothetical protein,hypothetical protein,E745S_03128,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00489,653.837768445382,0.784548696288754,0.460977192652689,1.70192519021185,0.0887693929530169,0.551374403838326,CDS,NA,hypothetical protein,hypothetical protein,E745S_00489,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00779,6765.4438197291,0.495051838745274,0.290421289168076,1.70459899879713,0.0882692382263872,0.551374403838326,CDS,licC_1,Lichenan permease IIC component,Lichenan permease IIC component,licC_1,licC_1 / Lichenan permease IIC component,COG1455,,annotated,licC_1 / Lichenan permease IIC component,Not significant
E745S_01518,352.242482141286,-1.31224366406201,0.77131324533974,-1.70131094207257,0.0888846143694803,0.551374403838326,CDS,NA,hypothetical protein,hypothetical protein,E745S_01518,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02205,527.597166598527,1.18953106441415,0.699287328381696,1.7010619471212,0.0889313554577946,0.551374403838326,CDS,NA,hypothetical protein,hypothetical protein,E745S_02205,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01081,231.731016780876,-2.25624824404391,1.32964340087712,-1.69688221861256,0.0897189303951555,0.554524479451678,CDS,NA,Putative 3-methyladenine DNA glycosylase,Putative 3-methyladenine DNA glycosylase,E745S_01081,Putative 3-methyladenine DNA glycosylase,,3.2.2.-,annotated,Putative 3-methyladenine DNA glycosylase,Not significant
E745S_00383,10.3806370021289,6.62090428332693,3.91186045733471,1.69252056803631,0.0905467618379872,0.554657145647399,CDS,NA,hypothetical protein,hypothetical protein,E745S_00383,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01281,1688.45452873511,-0.79626120146512,0.469894238143732,-1.69455408649118,0.0901600431862545,0.554657145647399,CDS,hdfR_2,HTH-type transcriptional regulator HdfR,HTH-type transcriptional regulator HdfR,hdfR_2,hdfR_2 / HTH-type transcriptional regulator HdfR,,,annotated,hdfR_2 / HTH-type transcriptional regulator HdfR,Not significant
E745S_01910,1270.6368499219,-0.604412763261345,0.357143880283811,-1.69235088889396,0.090579090317418,0.554657145647399,CDS,topB_2,DNA topoisomerase 3,DNA topoisomerase 3,topB_2,topB_2 / DNA topoisomerase 3,COG0550,5.6.2.1,annotated,topB_2 / DNA topoisomerase 3,Not significant
E745S_02377,1184.61036762678,-0.953264646616078,0.564493452204008,-1.68870806719573,0.0912753889016678,0.557201143325874,CDS,rex_1,Redox-sensing transcriptional repressor Rex,Redox-sensing transcriptional repressor Rex,rex_1,rex_1 / Redox-sensing transcriptional repressor Rex,COG2344,,annotated,rex_1 / Redox-sensing transcriptional repressor Rex,Not significant
E745S_00216,3147.54573611652,0.814548887527307,0.483359880433611,1.68518100177572,0.0919536553153487,0.557908416347559,CDS,aroA,3-phosphoshikimate 1-carboxyvinyltransferase,3-phosphoshikimate 1-carboxyvinyltransferase,aroA,aroA / 3-phosphoshikimate 1-carboxyvinyltransferase,COG0128,2.5.1.19,annotated,aroA / 3-phosphoshikimate 1-carboxyvinyltransferase,Not significant
E745S_01866,3707.33975359021,-0.494825927877704,0.293564876306352,-1.68557606108615,0.0918774832980019,0.557908416347559,CDS,acuR,Transcriptional regulator AcuR,Transcriptional regulator AcuR,acuR,acuR / Transcriptional regulator AcuR,,,annotated,acuR / Transcriptional regulator AcuR,Not significant
E745S_00628,817.943552238835,1.05851587943017,0.629765570743835,1.68080938146543,0.0927999458301649,0.559920384085469,CDS,NA,hypothetical protein,hypothetical protein,E745S_00628,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00647,3065.59563585154,0.719507057268615,0.428934971888669,1.67742689317337,0.0934590341548589,0.559920384085469,CDS,NA,hypothetical protein,hypothetical protein,E745S_00647,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00757,723.708816991847,0.932263758329781,0.556706607427363,1.67460516166304,0.0940117258715242,0.559920384085469,CDS,NA,hypothetical protein,hypothetical protein,E745S_00757,hypothetical protein,,,annotated,hypothetical protein,Not significant
