gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
E745S_00212,1228.82706059474,-1.6793162100916,0.0752662436706811,-22.3116782264205,2.84614999871103e-110,1.82091047170282e-109
E745S_02415,2055.71682528985,-1.51060168641032,0.0677337229676904,-22.3020619600504,3.52861478747041e-110,2.24765812829898e-109
E745S_02676,11745.5947318843,-2.06331982102379,0.0928828695631405,-22.2142127038955,2.5033057677349e-109,1.59107491045334e-108
E745S_01621,3283.07729220475,-1.59497649377053,0.0721815586546761,-22.0967311249271,3.39793576200103e-108,2.15030239199674e-107
E745S_01602,3593.74694449857,-1.48998360877824,0.067436833498638,-22.094507281519,3.56942869560177e-108,2.25392775117066e-107
E745S_01655,1309.94608123632,-1.73950969393402,0.0791340263048858,-21.9818171165975,4.29906334197933e-107,2.70878211872334e-106
E745S_01900,1971.78120402072,-1.43894612979475,0.0658521071704169,-21.8511782177439,7.57531859362594e-106,4.72200266082336e-105
E745S_02343,1152.34338406287,-1.75909013724724,0.0806023044045998,-21.8243156971931,1.36363268803558e-105,8.48191186938368e-105
E745S_00997,3816.02776147772,-1.34246059960061,0.0616022906257075,-21.7923811917536,2.74025035301947e-105,1.70082489928351e-104
E745S_02274,939.581434550961,-1.86648878322178,0.0857156917848501,-21.7753452647474,3.97464871828437e-105,2.46174519551613e-104
E745S_00166,5522.8344577222,-1.22829180006273,0.0566036106274467,-21.6998842732329,2.05679748252551e-104,1.27119691542076e-103
E745S_01857,828.483861488823,-1.85831869280585,0.0856490934578119,-21.6968868879061,2.19531629372316e-104,1.3539334175907e-103
E745S_01653,1006.41178214863,-1.76387047908423,0.0813666708862297,-21.6780465499264,3.30616993893908e-104,2.03472741908069e-103
